t, x, y, z,fl
1540809776.866,39195,-84805,5900.7750879284,0.000434627766438
1540810095.48,39195,-84805,5900.55008792505,0.00043503522148
1540810412.603,39195,-84805,5900.07508791797,0.000435434386664
1540810730.523,39195,-84805,5900.55008792505,0.000436428765001
1540811052.71,39195,-84805,5901.22508793511,0.000434577224924
1540811373.315,39195,-84805,5900.12508791871,0.000437190545737
1540811690.838,39195,-84805,5900.70008792728,0.000442395867084
1540812007.556,39195,-84805,5900.82508792914,0.000448473118032
1540812328.158,39195,-84805,5900.20008791983,0.000446101852117
1540812645.707,39195,-84805,5901.12508793361,0.000450302741441
1540812961.642,39195,-84805,5900.0500879176,0.000450783621325
1540813280.892,39195,-84805,5900.95008793101,0.000449919634493
1540813600.851,39195,-84805,5900.42508792318,0.000450678879655
1540813920.08,39195,-84805,5900.95008793101,0.000452551918649
1540814236.706,39195,-84805,5899.70008791238,0.000455611062306
1540814552.742,39195,-84805,5899.52508790977,0.000454657750439
1540814868.456,39195,-84805,5899.40008790791,0.000458718348889
1540815189.314,39195,-84805,5900.80008792877,0.000456341848768
1540815504.934,39195,-84805,5900.70008792728,0.00045985750621
1540815825.192,39195,-84805,5900.95008793101,0.00045699462482
1540816140.351,39195,-84805,5899.97508791648,0.000458715114377
1540816456.43,39195,-84805,5899.40008790791,0.000459509696801
1540816774.226,39195,-84805,5899.40008790791,0.000460837562333
1540817089.897,39195,-84805,5899.37508790754,0.000467076554248
1540817405.744,39195,-84805,5899.27508790605,0.000468300426912
1540817722.694,39195,-84805,5899.32508790679,0.00046743569545
1540818039.856,39195,-84805,5899.32508790679,0.000468646022408
1540818356.646,39195,-84805,5899.30008790642,0.000467578761179
1540818674.426,39195,-84805,5899.30008790642,0.000469091165399
1540818989.407,39195,-84805,5899.32508790679,0.000473630300411
1540819307.417,39195,-84805,5899.72508791275,0.000474628316417
1540819625.963,39195,-84805,5900.25008792058,0.000473668864381
1540819942.101,39195,-84805,5899.7750879135,0.000477639036744
1540820259.495,39195,-84805,5899.72508791275,0.000476108255915
1540820579.873,39195,-84805,5899.00008790195,0.00047946400284
1540820897.74,39195,-84805,5899.07508790307,0.000478494268881
1540821218.06,39195,-84805,5899.82508791424,0.000477767516233
1540821537.296,39195,-84805,5900.15008791909,0.000480090392539
1540821852.282,39195,-84805,5899.25008790568,0.00047971689259
1540822169.879,39195,-84805,5899.70008791238,0.000481576794039
1540822488.45,39195,-84805,5899.62508791126,0.00048437124342
1540822803.283,39195,-84805,5899.37508790754,0.000485674020484
1540823119.598,39195,-84805,5899.40008790791,0.000487293529714
1540823435.915,39195,-84805,5899.52508790977,0.00049075886433
1540823754.209,39195,-84805,5900.20008791983,0.000489182687073
1540824071.587,39195,-84805,5899.12508790381,0.000489431146508
1540824386.611,39195,-84805,5899.02508790232,0.000492445061382
1540824702.661,39195,-84805,5899.25008790568,0.000494493681294
1540825022.136,39195,-84805,5899.95008791611,0.000494494429588
1540825337.879,39195,-84805,5899.85008791462,0.000492061205875
1540825652.889,39195,-84805,5899.87508791499,0.000494270806371
1540825967.797,39195,-84805,5899.30008790642,0.000491954656698
1540826287.675,39195,-84805,5899.42508790828,0.000491573901496
1540826602.557,39195,-84805,5898.65008789673,0.000493070527969
1540826921.768,39195,-84805,5899.87508791499,0.000495105995366
1540827236.748,39195,-84805,5899.5000879094,0.000497772925006
1540827555.105,39195,-84805,5899.47508790903,0.000493325672195
1540827871.427,39195,-84805,5900.0500879176,0.000494627001059
1540828190.153,39195,-84805,5899.82508791424,0.000492398696442
1540828509.01,39195,-84805,5900.00008791685,0.00049504628524
1540828826.094,39195,-84805,5898.95008790121,0.000492966614295
1540829144.774,39195,-84805,5900.72508792765,0.000488010874835
1540829460.337,39195,-84805,5900.62508792616,0.000488556187899
1540829779.376,39195,-84805,5899.62508791126,0.000491264101557
1540830095.651,39195,-84805,5899.12508790381,0.000491593767616
1540830415.644,39195,-84805,5900.25008792058,0.000493484408328
1540830730.401,39195,-84805,5899.65008791164,0.00049600305618
1540831045.319,39195,-84805,5899.62508791126,0.000500065259182
1540831365.565,39195,-84805,5899.92508791573,0.000495458452774
1540831682.957,39195,-84805,5899.95008791611,0.000500517593997
1540832002.531,39195,-84805,5899.75008791313,0.000501996481497
1540832327.715,39195,-84805,5901.17508793436,0.000500870234242
1540832655.056,39195,-84805,5901.17508793436,0.000509809835323
1540832972.52,39195,-84805,5900.92508793063,0.000513647640905
1540833288.686,39195,-84805,5900.92508793063,0.000518681476653
1540833607.272,39195,-84805,5902.30008795112,0.000522197349779
1540833925.603,39195,-84805,5902.25008795038,0.000522828252738
1540834244.687,39195,-84805,5904.3250879813,0.000524634662533
1540834561.782,39195,-84805,5904.20008797944,0.000530055740168
1540834879.088,39195,-84805,5904.10008797795,0.000530050374627
1540835196.718,39195,-84805,5904.67508798651,0.000533367498844
1540835514.595,39195,-84805,5904.72508798726,0.00053166036524
1540835832.681,39195,-84805,5905.02508799173,0.000528817794635
1540836149.535,39195,-84805,5905.22508799471,0.000531173814467
1540836466.018,39195,-84805,5905.62508800067,0.000530871491912
1540836783.8,39195,-84805,5905.52508799918,0.000530683118754
1540837102.627,39195,-84805,5905.92508800514,0.000534135168482
1540837418.28,39195,-84805,5906.07508800738,0.00052964063698
1540837734.794,39195,-84805,5906.050088007,0.000531290327172
1540838050.458,39195,-84805,5906.07508800738,0.000536870275354
1540838366.038,39195,-84805,5906.02508800663,0.000538491111202
1540838680.575,39195,-84805,5906.050088007,0.000540961009712
1540838997.493,39195,-84805,5906.02508800663,0.000541846327412
1540839315.506,39195,-84805,5906.77508801781,0.000540553097303
1540839630.889,39195,-84805,5906.75008801743,0.000544960159879
1540839947.084,39195,-84805,5906.80008801818,0.000540290813762
1540840266.967,39195,-84805,5906.67508801632,0.000538371790458
1540840584.82,39195,-84805,5906.97508802079,0.000539124327042
1540840906.36,39195,-84805,5906.75008801743,0.000537060083415
1540841225.339,39195,-84805,5906.6000880152,0.000539163048328
1540841542.978,39195,-84805,5905.57508799993,0.000537330303299
1540841857.402,39195,-84805,5905.55008799955,0.000540401520708
1540842175.18,39195,-84805,5904.0500879772,0.000535134510579
1540842493.605,39195,-84805,5905.30008799583,0.000535239402956
1540842810.87,39195,-84805,5905.15008799359,0.000537549716268
1540843126.304,39195,-84805,5905.12508799322,0.000531633992812
1540843443.349,39195,-84805,5906.050088007,0.00053063841963
1540843759.596,39195,-84805,5906.10008800775,0.000533099991429
1540844075.827,39195,-84805,5905.95008800551,0.000531443887205
1540844394.061,39195,-84805,5906.80008801818,0.000531829120904
1540844709.28,39195,-84805,5906.30008801073,0.000533396331912
1540845030.607,39195,-84805,5906.3250880111,0.000525743622895
1540845346.154,39195,-84805,5906.25008800998,0.000528953250177
1540845664.391,39195,-84805,5905.22508799471,0.000527973355011
1540845979.013,39195,-84805,5904.90008798987,0.000529739274239
1540846296.462,39195,-84805,5904.85008798912,0.000525942346091
1540846614.676,39195,-84805,5904.82508798875,0.000527156931311
1540846932.543,39195,-84805,5904.47508798353,0.000524447608713
1540847250.848,39195,-84805,5904.47508798353,0.000522635536683
1540847566.23,39195,-84805,5903.97508797608,0.000521120047134
1540847886.372,39195,-84805,5903.95008797571,0.00052154317159
1540848201.089,39195,-84805,5903.50008796901,0.000520991443122
1540848518.917,39195,-84805,5903.50008796901,0.000524295464546
1540848837.292,39195,-84805,5903.42508796789,0.000520524724544
1540849156.327,39195,-84805,5903.35008796677,0.000525409819012
1540849474.642,39195,-84805,5903.17508796416,0.000523806075543
1540849794.32,39195,-84805,5902.72508795746,0.000525422538305
1540850112.182,39195,-84805,5901.3250879366,0.00052152264164
1540850427.608,39195,-84805,5901.15008793399,0.000515834475034
1540850750.648,39195,-84805,5903.15008796379,0.00051231111767
1540851069.721,39195,-84805,5904.67508798651,0.000517327193841
1540851385.316,39195,-84805,5904.57508798502,0.000514884102161
1540851704.398,39195,-84805,5905.27508799546,0.000511238235138
1540852019.331,39195,-84805,5904.92508799024,0.000513403184227
1540852334.084,39195,-84805,5904.92508799024,0.000510794006691
1540852649.732,39195,-84805,5904.87508798949,0.000511960127242
1540852966.979,39195,-84805,5904.80008798838,0.000514351422739
1540853287.547,39195,-84805,5905.62508800067,0.000516976549184
1540853605.981,39195,-84805,5905.07508799248,0.000515144615958
1540853920.161,39195,-84805,5905.00008799136,0.000519808431
1540854238.05,39195,-84805,5904.87508798949,0.000519482160237
1540854557.533,39195,-84805,5905.10008799285,0.000521069088741
1540854872.292,39195,-84805,5904.97508799098,0.00051855966037
1540855189.617,39195,-84805,5905.3250879962,0.000518826794231
1540855505.788,39195,-84805,5905.62508800067,0.000519701827354
1540855823.106,39195,-84805,5905.35008799657,0.000518772680263
1540856139.109,39195,-84805,5904.80008798838,0.000514992582913
1540856455.092,39195,-84805,5904.80008798838,0.000518566349522
1540856769.423,39195,-84805,5904.775087988,0.000517186393185
1540857087.607,39195,-84805,5904.20008797944,0.000517975973018
1540857408.843,39195,-84805,5902.20008794963,0.000516445885831
1540857727.107,39195,-84805,5902.25008795038,0.000523369131636
1540858043.367,39195,-84805,5902.25008795038,0.00051816777391
1540858361.33,39195,-84805,5901.25008793548,0.000520723648404
1540858678.721,39195,-84805,5901.30008793622,0.00052226375526
1540858998.154,39195,-84805,5900.90008793026,0.000519273796493
1540859315.439,39195,-84805,5899.90008791536,0.000519965473199
1540859633.074,39195,-84805,5899.80008791387,0.000519601848255
1540859952.859,39195,-84805,5900.2250879202,0.000521932507948
1540860270.966,39195,-84805,5900.37508792244,0.000518920346141
1540860592.379,39195,-84805,5901.67508794181,0.000522132914414
1540860911.3,39195,-84805,5901.52508793958,0.000521529569953
1540861234.905,39195,-84805,5901.67508794181,0.000518643240708
1540861550.703,39195,-84805,5901.22508793511,0.000516600311131
1540861874.549,39195,-84805,5904.17508797906,0.000513993226062
