t,x,y,z,fl
1.542506383884000063e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790650086287409067e+03,4.010555171751857248e-06
1.542506696625000000e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790625086287036538e+03,3.872388193164334793e-06
1.542507016108000040e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787650086242705584e+03,3.780170838485823499e-06
1.542507339161999941e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787300086237490177e+03,3.903345235523093080e-06
1.542507650950000048e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787325086237862706e+03,3.941278222529405599e-06
1.542507966911999941e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787450086239725351e+03,3.799253073959838373e-06
1.542508278523000002e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787425086239352822e+03,3.559711106318586706e-06
1.542508598888999939e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787575086241587996e+03,3.686246258588348075e-06
1.542508917999000072e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788050086248666048e+03,3.719180942791160124e-06
1.542509232052999973e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788050086248666048e+03,3.694554776015443547e-06
1.542509549413000107e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786075086219236255e+03,3.970990297910764159e-06
1.542509863187999964e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786050086218863726e+03,3.728646846253338310e-06
1.542510177086999893e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.785475086210295558e+03,3.824895842811767110e-06
1.542510490512000084e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.785400086209177971e+03,3.855303359017504116e-06
1.542510804588999987e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.785825086215510964e+03,3.797318892451643443e-06
1.542511117003000021e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.785225086206570268e+03,3.771532654467549365e-06
1.542511430151999950e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.785200086206197739e+03,3.866215012495550026e-06
1.542511744377000093e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.785225086206570268e+03,3.833060147123548381e-06
1.542512065559000015e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786125086219981313e+03,3.954273216271782192e-06
1.542512385467999935e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787750086244195700e+03,3.986781206807689435e-06
1.542512701869999886e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787800086244940758e+03,4.033296797057792336e-06
1.542513021503000021e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786850086230784655e+03,3.948602968368922183e-06
1.542513333678999901e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786875086231157184e+03,3.971751414780972815e-06
1.542513649877000093e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.785900086216628551e+03,3.845292674569426107e-06
1.542513970660000086e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787975086247548461e+03,3.949878653065349055e-06
1.542514286130000114e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787675086243078113e+03,4.257432418309283662e-06
1.542514604292000055e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788725086258724332e+03,4.080081739734157389e-06
1.542514916081000090e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788725086258724332e+03,3.923070899100976672e-06
1.542515230617000103e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788700086258351803e+03,3.893703222766885552e-06
1.542515545112999916e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788250086251646280e+03,3.830477832460619114e-06
1.542515860608000040e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788125086249783635e+03,3.679978470382200705e-06
1.542516175914000034e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788100086249411106e+03,3.969332391061229179e-06
1.542516491569999933e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787950086247175932e+03,4.060741919289564199e-06
1.542516804604000092e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787950086247175932e+03,3.717482162028709620e-06
1.542517121263000011e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787900086246430874e+03,3.864641588572329050e-06
1.542517436677999973e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787425086239352822e+03,3.764764756066295989e-06
1.542517751358000040e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.787625086242333055e+03,3.966066405860703238e-06
1.542518066578999996e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786575086226686835e+03,3.784418627005167799e-06
1.542518382236000061e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786575086226686835e+03,3.828171825917056959e-06
1.542518696240000010e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.786575086226686835e+03,4.138496790367062425e-06
1.542519015035000086e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.788700086258351803e+03,3.918782345024790410e-06
1.542519333312000036e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790800086289644241e+03,4.097227930408179053e-06
1.542519648280999899e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791250086296349764e+03,4.070614527525946801e-06
1.542519963826999903e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791625086301937699e+03,3.985273170640566617e-06
1.542520275085999966e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791625086301937699e+03,4.022615419668212814e-06
1.542520588160000086e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791525086300447583e+03,4.137194857586862801e-06
1.542520906365999937e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793375086328014731e+03,4.040074898959427309e-06
1.542521219140000105e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792350086312741041e+03,3.959620656704475324e-06
1.542521532354000092e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792325086312368512e+03,4.204314496610435247e-06
1.542521851292000055e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791250086296349764e+03,3.981365417505947947e-06
1.542522167405999899e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791275086296722293e+03,3.874950867768735685e-06
1.542522482513000011e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791325086297467351e+03,3.935808063692138359e-06
1.542522794519000053e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791250086296349764e+03,4.037826140724004026e-06
1.542523111023999929e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791675086302682757e+03,3.985609224069960696e-06
1.542523425328999996e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791625086301937699e+03,4.000234334643729448e-06
1.542523741769999981e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792300086311995983e+03,3.991694134205166142e-06
1.542524056627000093e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790775086289271712e+03,4.190272620209531097e-06
1.542524372381000042e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791575086301192641e+03,4.061416961744106369e-06
1.542524689609999895e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793100086323916912e+03,4.260787277098299280e-06
1.542525003538000107e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793050086323171854e+03,4.158923371645341988e-06
1.542525316618000031e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792475086314603686e+03,3.858125304651495236e-06
1.542525629933000088e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792450086314231157e+03,4.073627093362763220e-06
1.542525945006999969e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792325086312368512e+03,3.942325231895698461e-06
1.542526263438999891e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792825086319819093e+03,4.044827144832834139e-06
1.542526577957000017e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792225086310878396e+03,3.909828640776702903e-06
1.542526893256999969e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792650086317211390e+03,3.976909450600881961e-06
1.542527207443000078e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792425086313858628e+03,3.780310917582519955e-06
1.542527520144000053e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792425086313858628e+03,4.272965445234291338e-06
1.542527837236000061e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792450086314231157e+03,4.189808618876875424e-06
1.542528152078999996e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791100086294114590e+03,3.906650383510962797e-06
1.542528464732000113e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791025086292997003e+03,4.222053293603882470e-06
1.542528778220000029e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790900086291134357e+03,3.887943269207134938e-06
1.542529094706000090e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792275086311623454e+03,4.143723463913190362e-06
1.542529407806999922e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791325086297467351e+03,4.193231939688662205e-06
1.542529723289999962e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791600086301565170e+03,4.128582651649302016e-06
1.542530041125000000e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792975086322054267e+03,3.915006729468545541e-06
1.542530354970999956e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792600086316466331e+03,3.946544121968022810e-06
1.542530669167000055e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792500086314976215e+03,3.841073720002291136e-06
1.542530988657999992e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793575086330994964e+03,4.065586138640705877e-06
1.542531302477999926e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793075086323544383e+03,3.777877704041920806e-06
1.542531615516999960e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793050086323171854e+03,4.223734309697022298e-06
1.542531928088000059e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792650086317211390e+03,3.916820818430760563e-06
1.542532243709000111e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792450086314231157e+03,4.051208168985796686e-06
1.542532556486000061e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791400086298584938e+03,3.965981812598265621e-06
1.542532874095999956e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792200086310505867e+03,4.069757162700790820e-06
1.542533191532999992e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791675086302682757e+03,4.245437740510960070e-06
1.542533506358999968e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792100086309015751e+03,3.877433093718319524e-06
1.542533818098000050e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792100086309015751e+03,4.005453698747143607e-06
1.542534130980000019e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792100086309015751e+03,4.144279678220615283e-06
1.542534443461999893e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792100086309015751e+03,3.908497093513076101e-06
1.542534755448999882e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792100086309015751e+03,3.988566789963462641e-06
1.542535073948999882e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792025086307898164e+03,4.104005965567875817e-06
1.542535389029000044e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791975086307153106e+03,3.885142575296334732e-06
1.542535702720999956e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791475086299702525e+03,3.726129392727529402e-06
1.542536017950000048e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791450086299329996e+03,3.507158854000538387e-06
1.542536331655999899e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791375086298212409e+03,3.873062752964902463e-06
1.542536644095000029e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791425086298957467e+03,3.750461332622134949e-06
1.542536958905999899e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791425086298957467e+03,3.963971284845201759e-06
1.542537274844000101e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792925086321309209e+03,3.752977282456324039e-06
1.542537591005000114e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791925086306408048e+03,4.020729802888722852e-06
1.542537907931999922e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791575086301192641e+03,3.923491140526000944e-06
1.542538219700999975e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791575086301192641e+03,3.843972911207832716e-06
1.542538532871000051e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791475086299702525e+03,3.780717273823711956e-06
1.542538845617000103e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790975086292251945e+03,3.646119820633664948e-06
1.542539163243000031e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791025086292997003e+03,3.806220332353707551e-06
1.542539481641000032e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792800086319446564e+03,3.612635410125339126e-06
1.542539796186000109e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791750086303800344e+03,4.032787365684488561e-06
1.542540110298000097e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791775086304172873e+03,3.971253960027657591e-06
1.542540423055999994e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791775086304172873e+03,3.854824636736573001e-06
1.542540739255000114e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791775086304172873e+03,3.857998735850459533e-06
1.542541056678999901e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791775086304172873e+03,3.828575628266952774e-06
1.542541371700999975e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791700086303055286e+03,3.910504081235048213e-06
1.542541684095000029e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791725086303427815e+03,3.797018274824765121e-06
1.542542000519000053e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792925086321309209e+03,3.920447332365439600e-06
1.542542319019000053e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792875086320564151e+03,3.840931438959029177e-06
1.542542632959000111e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792925086321309209e+03,4.002485380869856374e-06
1.542542944447999954e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792925086321309209e+03,3.879981707925297882e-06
1.542543258562999964e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792325086312368512e+03,3.981958761609575693e-06
1.542543570469000101e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792325086312368512e+03,3.753944992168315518e-06
1.542543883957999945e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792375086313113570e+03,3.702207906643164806e-06
1.542544199167000055e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792675086317583919e+03,3.973271792248454978e-06
1.542544515273999929e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793150086324661970e+03,3.699617452451883507e-06
1.542544831134000063e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792200086310505867e+03,3.833293368332628863e-06
1.542545148180999994e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791050086293369532e+03,3.811333132833337856e-06
1.542545463509000063e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791350086297839880e+03,3.910802650503866844e-06
1.542545776747999907e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790900086291134357e+03,3.872183846915434263e-06
1.542546089335000038e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.790900086291134357e+03,3.790244144777644202e-06
1.542546408967000008e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792200086310505867e+03,3.976651789959002975e-06
1.542546720986000061e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792175086310133338e+03,4.064597824774037932e-06
1.542547038076999903e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791100086294114590e+03,4.039843506351359333e-06
1.542547357138999939e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792750086318701506e+03,3.926718476868742114e-06
1.542547672562999964e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793275086326524615e+03,3.969892879050105383e-06
1.542547990538000107e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.794100086338818073e+03,3.718777488423267391e-06
1.542548305779999971e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792525086315348744e+03,3.739761102548603651e-06
1.542548618322999954e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791900086306035519e+03,3.831454809204759569e-06
1.542548931638999939e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791700086303055286e+03,3.941127553857151336e-06
1.542549248483999968e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791700086303055286e+03,4.047769499548312402e-06
1.542549563217000008e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791700086303055286e+03,3.757328699657208663e-06
1.542549882982000113e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792725086318328977e+03,3.953526632801218177e-06
1.542550197631000042e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792625086316838861e+03,3.952026948578417993e-06
1.542550517148000002e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793000086322426796e+03,4.039247715186372432e-06
1.542550830956000090e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792050086308270693e+03,4.213322816613082165e-06
1.542551151793999910e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793350086327642202e+03,3.866596474469545179e-06
1.542551466743999958e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792975086322054267e+03,3.962513678516987015e-06
1.542551781592000008e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.791950086306780577e+03,4.057954116986573094e-06
1.542552099451999903e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793450086329132318e+03,4.129581611165031371e-06
1.542552413374000072e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793425086328759789e+03,3.886283436642005247e-06
1.542552731227999926e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.794950086351484060e+03,4.235018862254505583e-06
1.542553051157000065e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793375086328014731e+03,3.953999262717450286e-06
1.542553364078999996e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792350086312741041e+03,3.951735265872527074e-06
1.542553676812999964e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792250086311250925e+03,3.868395472690247761e-06
1.542553991131999969e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792175086310133338e+03,3.940302859621161964e-06
1.542554309765000105e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792925086321309209e+03,4.148518647973693757e-06
1.542554626658999920e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793475086329504848e+03,4.001782107767880211e-06
1.542554941869999886e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.792975086322054267e+03,3.954033717646556323e-06
1.542555259730999947e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793825086334720254e+03,3.907570511159403068e-06
1.542555576168999910e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793400086328387260e+03,3.884959119807814165e-06
1.542555888676000118e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.793425086328759789e+03,4.058783496131911255e-06
1.542556207198999882e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.794275086341425776e+03,3.944612190913389362e-06
1.542556521740000010e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.794275086341425776e+03,3.928703543265693069e-06
1.542556840438999891e+09,4.468800000000000000e+04,-8.595000000000000000e+04,5.795425086358562112e+03,3.798175234508193997e-06
